Tweet_ID,Date_Time,Username,Tweet_Text,Likes,Retweets,Replies,Quotes,Views,URL,Cleaned_Text,Word_Count
1884548035947983165,Wed Jan 29 10:23:59 +0000 2025,EngJohnMachari1,"PS Mary Muriuki paid a courtesy call to Nyandarua County Governor Hon. Dr. Moses Kiarie Badilisha and the County Commissioner Mr. Abdirisack Jaldesa ahead of the
#CervicalCancerAwarenes commemoration.

Key areas of focus included accelerating SHA registration and  integrating Community Health Promoters (CHPs) in grassroots engagements  for health promotion.",0,1,0,0,222,https://x.com/EngJohnMachari1/status/1884548035947983165,ps mary muriuki paid courtesy call nyandarua county governor hon dr moses kiarie badilisha county commissioner mr abdirisack jaldesa ahead cervicalcancerawarenes commemoration key areas focus included accelerating sha registration integrating community health promoters chps grassroots engagements health promotion,38
1883872513110982679,Mon Jan 27 13:39:42 +0000 2025,_fels1,@MikePrince02 So nililipwa 250k p.m ya SHA? 😂😂,2,0,2,0,490,https://x.com/_fels1/status/1883872513110982679,nililipwa k pm sha,4
1878002950141821206,Sat Jan 11 08:56:09 +0000 2025,AiteShamla1630,"@bin_farsy My bro ,the axis of resistance is not easy but in sha Allah we will be there",1,0,1,0,16,https://x.com/AiteShamla1630/status/1878002950141821206,bro axis resistance easy sha allah,6
1884950216115155009,Thu Jan 30 13:02:06 +0000 2025,hotshotcreative,@ntvkenya Incompetence. Why can't PS @MOH_Kenya focus on fixing #SHA?,2,0,0,0,53,https://x.com/hotshotcreative/status/1884950216115155009,incompetence cant ps focus fixing sha,6
1883861499573346773,Mon Jan 27 12:55:56 +0000 2025,_fels1,"Who is paying people Ksh. 250,000 to support SHA? I thought we are doing it out of patriotism and because we believe that SHA is transforming our healthcare system and is, above everything, WORKING!",481,66,67,8,30855,https://x.com/_fels1/status/1883861499573346773,paying people ksh support sha thought patriotism believe sha transforming healthcare system everything working,14
1893926014603915327,Mon Feb 24 07:28:43 +0000 2025,Sam_HereNow,Kuniita SHA juu sifanyi kazi ni kunitusi vibaya.Heri hata uniite  deadbeat .,0,0,1,1,133,https://x.com/Sam_HereNow/status/1893926014603915327,kuniita sha juu sifanyi kazi kunitusi vibayaheri hata uniite deadbeat,10
1885597067248066578,Sat Feb 01 07:52:28 +0000 2025,MerciGeeh,"President Ruto is pushing for a seamless Universal Health Coverage rollout. Stakeholder talks were held to align membership registration and hospital digitization under SHA, ensuring accessible, efficient healthcare for all Kenyans.  #ForgingOnwards GOK This Week https://t.co/176RHh7PQV",0,2,0,0,51,https://x.com/MerciGeeh/status/1885597067248066578,president ruto pushing seamless universal health coverage rollout stakeholder talks held align membership registration hospital digitization sha ensuring accessible efficient healthcare kenyans forgingonwards gok week,25
1893038644425847176,Fri Feb 21 20:42:38 +0000 2025,_ReneOG,Kepler yariduhaye ikizere cya Comeback ark biranze sha🤦‍♂️ gusa batweretse game iryoshye kbs🙌 https://t.co/aPnNCT4GlK,3,1,0,0,215,https://x.com/_ReneOG/status/1893038644425847176,kepler yariduhaye ikizere cya comeback ark biranze sha gusa batweretse game iryoshye kbs,13
1886337569949933743,Mon Feb 03 08:54:57 +0000 2025,FerdyOmondi,"Nearly half a million teachers and their families can not access healthcare because the state is yet to pay hospitals.

SHA raised deductions from payslips by as much as 700%.",6,8,0,2,1532,https://x.com/FerdyOmondi/status/1886337569949933743,nearly half million teachers families access healthcare state yet pay hospitals sha raised deductions payslips much,16
1893345407301980365,Sat Feb 22 17:01:36 +0000 2025,skmusyoka,"Asante kwa kujitokeza kwa wingi. 

It is your right to get your birthright, National ID, free of charge! That ID should not have an expiration date! 

It is your right to have good and accessible healthcare not this SHA/SHIF mess! 

It is your right to get quality and timely services for your taxes deducted from your payslip, not the current case where 50% of your salary goes to Kasongo's pockets!

Watu wa Kirinyaga, uko tayari kukomboa nchi? 

Tutaungana na Martha, Riggy G, Uhuru, Eugene and @NjiruAdv.

Pamoja tutakomboa Kenya kutoka kwa hii serikali ya Kasongo ambayo inadhalilisha wakenya",348,63,60,3,18171,https://x.com/skmusyoka/status/1893345407301980365,asante kujitokeza wingi right get birthright national id free charge id expiration date right good accessible healthcare shashif mess right get quality timely services taxes deducted payslip current case salary goes kasongos pockets watu kirinyaga uko tayari kukomboa nchi tutaungana martha riggy g uhuru eugene pamoja tutakomboa kenya kutoka serikali kasongo ambayo inadhalilisha wakenya,54
1895151438730301884,Thu Feb 27 16:38:07 +0000 2025,njagi003,Mtu anaweza Refill gas na SHA,7,6,4,0,149,https://x.com/njagi003/status/1895151438730301884,mtu anaweza refill gas sha,5
1885612810463215670,Sat Feb 01 08:55:01 +0000 2025,MerciGeeh,Universal Health Coverage is taking shape with the upcoming national rollout of SHA membership registration and hospital digitization. The government is working to ensure seamless access to quality healthcare for all Kenyans. #ForgingOnwards GOK This Week,0,0,0,0,10,https://x.com/MerciGeeh/status/1885612810463215670,universal health coverage taking shape upcoming national rollout sha membership registration hospital digitization government working ensure seamless access quality healthcare kenyans forgingonwards gok week,24
1885599347913462255,Sat Feb 01 08:01:31 +0000 2025,MerciGeeh,"Kenya’s push for Universal Health Coverage is gaining momentum. Strategic consultations have been held to refine hospital digitization and membership registration, ensuring a smooth transition to the SHA system. #ForgingOnwards GOK This Week https://t.co/JyRdt4v15F",0,1,0,0,27,https://x.com/MerciGeeh/status/1885599347913462255,kenyas push universal health coverage gaining momentum strategic consultations held refine hospital digitization membership registration ensuring smooth transition sha system forgingonwards gok week,23
1894812926948561241,Wed Feb 26 18:13:00 +0000 2025,markphilo,"They rushed SHA and now they are wondering why it's not working. Only salaried guys are contributing(forced deduction), the rest are not contributing since there is no value for money/services",1,1,0,0,78,https://x.com/markphilo/status/1894812926948561241,rushed sha wondering working salaried guys contributingforced deduction rest contributing since value moneyservices,13
1895062856657482125,Thu Feb 27 10:46:08 +0000 2025,kahuro_sam,@lindahoguttu Sycophancy is a very serious disease in Kenya courtesy of worship of gods of corruption. SHA is a scam but sycophants are praising and advancing the Satan agenda!!,0,0,0,0,8,https://x.com/kahuro_sam/status/1895062856657482125,sycophancy serious disease kenya courtesy worship gods corruption sha scam sycophants praising advancing satan agenda,15
1894971802352283899,Thu Feb 27 04:44:19 +0000 2025,KipronohMunishi,SHA is not working.,0,0,0,0,8,https://x.com/KipronohMunishi/status/1894971802352283899,sha working,2
1893878458872115665,Mon Feb 24 04:19:45 +0000 2025,Sam_HereNow,Wenye tunakaa SHA bado tumelala . Hatuwork.,0,0,0,0,47,https://x.com/Sam_HereNow/status/1893878458872115665,wenye tunakaa sha bado tumelala hatuwork,6
1891431783796797613,Mon Feb 17 10:17:33 +0000 2025,arnoldi254,"The Government rushing to create PM position for Raila now that SHA and free Wi-Fi are working. 
 https://t.co/TxprbfJwo2",4,2,0,0,243,https://x.com/arnoldi254/status/1891431783796797613,government rushing create pm position raila sha free wifi working,10
1893050925134069936,Fri Feb 21 21:31:26 +0000 2025,kahuro_sam,"@Aaroncheruiyot The church of Christ is the light of the World.Don't dare compare the darkness  of the current insensitive Broad-bread gov't (Abductions,killings, oppression,failed education system,failed Heath systems SHA which is a Scam,affordable housing is a scam) Respect the light of God.",1,0,0,0,43,https://x.com/kahuro_sam/status/1893050925134069936,church christ light worlddont dare compare darkness current insensitive broadbread govt abductionskillings oppressionfailed education systemfailed heath systems sha scamaffordable housing scam respect light god,24
1893056240395133223,Fri Feb 21 21:52:33 +0000 2025,Jahdeau,@kasaro05 @MickyJnr__ Sha ntabwo ari we pe.,1,0,0,0,31,https://x.com/Jahdeau/status/1893056240395133223,sha ntabwo ari pe,4
1904940081774800897,Wed Mar 26 16:54:42 +0000 2025,nkotanyii6,@mayuru250 @Benjaminfur @brotherwacu @Diazy_official1 @250spaceman @IMITAMENWA200PK @umperukacyera1 @umukapoo @ngomijanaaa @wampayijana 74 sha,1,0,0,0,22,https://x.com/nkotanyii6/status/1904940081774800897,sha,1
1905648863366586404,Fri Mar 28 15:51:08 +0000 2025,nkotanyii6,"@NshutiElys29713 @250spaceman @canxy_250 @brotherwacu @Benjaminfur @IMITAMENWA200PK @mayuru250 @umperukacyera1 @umukapoo @yampano1 @wampayijana RDF se igira amanyanga,Baragufunze woe sha",0,0,2,0,127,https://x.com/nkotanyii6/status/1905648863366586404,rdf se igira amanyangabaragufunze woe sha,6
1906468539583590449,Sun Mar 30 22:08:14 +0000 2025,simonkigondu,"SHA was launched prematurely before all components of the healthcare system were in place. 

https://t.co/aVFY9m58a7 https://t.co/aVS1jy1d2A",0,0,0,0,70,https://x.com/simonkigondu/status/1906468539583590449,sha launched prematurely components healthcare system place,7
1904941753972515254,Wed Mar 26 17:01:20 +0000 2025,Iyyesa,If @HonAdenDuale can’t fix SHA/SHIF then no one will!,0,0,0,0,68,https://x.com/Iyyesa/status/1904941753972515254,cant fix shashif,3
1904914239547949469,Wed Mar 26 15:12:00 +0000 2025,Iyyesa,"Utaona ShA imefanya. First assignment, Kenyans trust your capability our brother @HonAdenDuale https://t.co/zmJUUMO2tD",1,0,0,0,46,https://x.com/Iyyesa/status/1904914239547949469,utaona sha imefanya first assignment kenyans trust capability brother,9
1903371569444884739,Sat Mar 22 09:01:59 +0000 2025,simonkigondu,"Spot on @wmnjoya 

These politicians call a dog a bad name so that they commercialize a social good for their own individual gain. 

If you analyze the companies allocated these services, they are all connected to them. 

For SHA they started with, how do we get money from Kenyans under the guise of healthcare? 

They then set up a system that pays them (politicians owning the companies) first. 

After they have collected our money and exported most of it (hence the depressed economy & limited cash flow), payment for healthcare comes a distant 4th,  IF AT ALL. 

That is why healthcare providers are suffering as these politicians thrive and continue talking AT Kenyans with impunity as our childrens futures are sacrificed. 

The Auditor General has been unveiling a lot of these insights. When analyzed closely it is shocking! 

We will fix this soon and very soon! 

Ref 
@OkiyaOmtatah 
@RichardOnyonka_",2,0,0,0,218,https://x.com/simonkigondu/status/1903371569444884739,spot politicians call dog bad name commercialize social good individual gain analyze companies allocated services connected sha started get money kenyans guise healthcare set system pays politicians owning companies first collected money exported hence depressed economy limited cash flow payment healthcare comes distant th healthcare providers suffering politicians thrive continue talking kenyans impunity childrens futures sacrificed auditor general unveiling lot insights analyzed closely shocking fix soon soon ref,68
1902650703660634558,Thu Mar 20 09:17:31 +0000 2025,theHubTVke,"The Ministry of Health plans to link SHA registration with KRA, NTSA, NSSF, Huduma Namba, and NRB to improve compliance and boost revenue collection. 

Employers will face random audits, payroll integration, and penalties for non-compliance. https://t.co/uVYZMkUX8Q",0,0,0,0,39,https://x.com/theHubTVke/status/1902650703660634558,ministry health plans link sha registration kra ntsa nssf huduma namba nrb improve compliance boost revenue collection employers face random audits payroll integration penalties noncompliance,25
1903838755275919503,Sun Mar 23 15:58:25 +0000 2025,KingOfMeru,"@Honeyfarsafi Wahindi wenzaku ndio wanamumunya Kenya through Shif, Sha, housing et al.",1,0,0,0,311,https://x.com/KingOfMeru/status/1903838755275919503,wahindi wenzaku wanamumunya kenya shif sha housing et al,9
1906466854178066929,Sun Mar 30 22:01:33 +0000 2025,simonkigondu,"#OneHealthLensPodcast

Why SHA is not working

@KENYAPARLIAMENT was to appropriate KES 125 Billion for Primary Healthcare Fund and Emergency Chronic & Critical Illness Fund to @KeTreasury to disburse to @_shakenya 

Only 10 B has been appropriated. 

SHIF was targeted to have 14 Million people paying. Only 4 Million people (salaried people) are paying while software vendors are paid. 

https://t.co/Eoz3Jdp0On",0,0,0,0,162,https://x.com/simonkigondu/status/1906466854178066929,onehealthlenspodcast sha working appropriate kes billion primary healthcare fund emergency chronic critical illness fund disburse b appropriated shif targeted million people paying million people salaried people paying software vendors paid,30
1902433585576964206,Wed Mar 19 18:54:46 +0000 2025,kipp_Prop,You can't disband SHA. You can only give suggestions as a union and hope that the government shall implement them,0,0,0,0,91,https://x.com/kipp_Prop/status/1902433585576964206,cant disband sha give suggestions union hope government shall implement,10
1905534522243809302,Fri Mar 28 08:16:47 +0000 2025,BruceOnduru,"Some patients cannot get things like CT-Scan catered for by SHA at some of the gvt facilities yet when referred to Lifecare Hosp they are quickly screened under the same SHA, why?

KK gvt is creating problems then acting to have solutions when they are the beneficiaries 

Achayo!",64,37,2,0,2288,https://x.com/BruceOnduru/status/1905534522243809302,patients get things like ctscan catered sha gvt facilities yet referred lifecare hosp quickly screened sha kk gvt creating problems acting solutions beneficiaries achayo,24
1904918726614360494,Wed Mar 26 15:29:50 +0000 2025,nkotanyii6,"Bikomeje kugorana Sha mwanze gukora follow koko ngo nigirire nka 1k muri abana babi.

Follow me ,ifb immediately.
#RwOX #Tuzamurane https://t.co/PmgyQWAgnP",20,9,14,0,1714,https://x.com/nkotanyii6/status/1904918726614360494,bikomeje kugorana sha mwanze gukora follow koko ngo nigirire nka k muri abana babi follow ifb immediately rwox tuzamurane,19
1900348823274197272,Fri Mar 14 00:50:40 +0000 2025,Kasambalive,Even #SHA will be reverted back to @NhifKenya and some folks will be thrown under the bus And life goes on 💯 https://t.co/KJ2BPGwviX,0,0,0,0,17,https://x.com/Kasambalive/status/1900348823274197272,even sha reverted back folks thrown bus life goes,9
1902229239446810698,Wed Mar 19 05:22:47 +0000 2025,uzimacomrade,@Halimaprinces In sha Allah,1,0,0,0,9,https://x.com/uzimacomrade/status/1902229239446810698,sha allah,2
1903671175668019669,Sun Mar 23 04:52:31 +0000 2025,KingOfMeru,"Sha is not working...

University funding failed spectacularly..
Raila experts are clueless rent seekers....

Don't let the Mulu Mutisya of Kitui and Kihika's of gen z number your pain because their belly's are full....",2,1,0,0,95,https://x.com/KingOfMeru/status/1903671175668019669,sha working university funding failed spectacularly raila experts clueless rent seekers dont let mulu mutisya kitui kihikas gen z number pain bellys full,23
1925202128559088021,Wed May 21 14:48:50 +0000 2025,LawyerMuramira,@VixDaze @MUSECOBAE ndeka sha barayitwaye,0,0,0,0,8,https://x.com/LawyerMuramira/status/1925202128559088021,ndeka sha barayitwaye,3
1920395069393166353,Thu May 08 08:27:18 +0000 2025,realpastrolist,"This initiative underscores the state’s dedication to equitable healthcare by integrating correctional populations into the SHA system.
#SHAForInmates 
Taifa Care https://t.co/XFEnkJvFKR",0,1,0,0,17,https://x.com/realpastrolist/status/1920395069393166353,initiative underscores states dedication equitable healthcare integrating correctional populations sha system shaforinmates taifa care,14
1920378873427992832,Thu May 08 07:22:56 +0000 2025,realpastrolist,"By supporting SHA coverage for inmates, the government is choosing inclusion, mercy, and the belief that every person is worth saving.
#SHAForInmates 
Taifa Care https://t.co/mz56IEnUNQ",0,0,0,0,6,https://x.com/realpastrolist/status/1920378873427992832,supporting sha coverage inmates government choosing inclusion mercy belief every person worth saving shaforinmates taifa care,16
1920378799742394611,Thu May 08 07:22:39 +0000 2025,realpastrolist,"This SHA rollout is more than policy—it’s a reminder that even those behind bars deserve compassion, identity, and access to healthcare.

#SHAForInmates 
Taifa Care https://t.co/6Ix48ZMFbc",0,0,0,0,8,https://x.com/realpastrolist/status/1920378799742394611,sha rollout policyits reminder even behind bars deserve compassion identity access healthcare shaforinmates taifa care,15
1928406393532367018,Fri May 30 11:01:26 +0000 2025,LubandiSha71458,@Mkainerugaba_ Nice,0,0,0,0,13,https://x.com/LubandiSha71458/status/1928406393532367018,nice,1
1926688282940756109,Sun May 25 17:14:17 +0000 2025,hotshotcreative,@MombasaEmir Utatoboa na SHA? 😢,0,0,0,0,64,https://x.com/hotshotcreative/status/1926688282940756109,utatoboa sha,2
1926555309683655072,Sun May 25 08:25:54 +0000 2025,KingGeeJoo,"Coffee price from KES 60 to almost KES 150 per kg.

Sugar cane prices from KES 5300 to KES 5500 per tonne. 

SHA is working 100%  both for the rich &amp; poor.

Fertiliser from KES 7,500 to KES 2500.

#WantamAchievements 
Tutam

Mt. Kenya Dandora Stadium Farah Maalim Victor Wanyama https://t.co/jmBrMO5wpl",5,4,0,0,457,https://x.com/KingGeeJoo/status/1926555309683655072,coffee price kes almost kes per kg sugar cane prices kes kes per tonne sha working rich poor fertiliser kes kes wantamachievements tutam mt kenya dandora stadium farah maalim victor wanyama,31
1925844092715507951,Fri May 23 09:19:46 +0000 2025,BruceOnduru,"@The_Orias1030 @mbiti_mwondi My experience and that of my kins and friends is different 

And if it is not working for all then, SHA is a sham!",0,0,0,0,47,https://x.com/BruceOnduru/status/1925844092715507951,experience kins friends different working sha sham,7
1926314956825247777,Sat May 24 16:30:49 +0000 2025,BruceOnduru,"Not working! 
@HonAdenDuale , does SHA cover imaging services at gvt hospitals?
Does SHA cover lab tests at gvt hospitals?

Why does out-patients not able to get these services?
Services that at times only found in select hospitals, are not covered by SHA.
Magi onge!",3,0,0,0,280,https://x.com/BruceOnduru/status/1926314956825247777,working sha cover imaging services gvt hospitals sha cover lab tests gvt hospitals outpatients able get services services times found select hospitals covered sha magi onge,26
1925870702126600341,Fri May 23 11:05:30 +0000 2025,BruceOnduru,"@jaringa_Kj No, SHA is the scammest of all basi",0,0,1,0,34,https://x.com/BruceOnduru/status/1925870702126600341,sha scammest basi,3
1924418504637231117,Mon May 19 10:55:00 +0000 2025,magaribywilly,Btw SHA is working,1,0,0,0,38,https://x.com/magaribywilly/status/1924418504637231117,btw sha working,3
1927263312472928628,Tue May 27 07:19:15 +0000 2025,to_Clive,@WilliamsMkenya In your dream? On the ground things are very different. SHA is now working though,0,0,0,0,208,https://x.com/to_Clive/status/1927263312472928628,dream ground things different sha working though,7
1925854745735917677,Fri May 23 10:02:06 +0000 2025,BruceOnduru,"@rochieng600 Go tell that to my cousin who is suspected to have cancer and all tests and screenings can’t be covered through SHA at JARAMOGI OGINGA ODINGA TEACHING AND REFERRAL HOSPITAL

Tell that to another kin who got an accident and the only facility that would accept him was Nairobi west",0,0,0,0,42,https://x.com/BruceOnduru/status/1925854745735917677,go tell cousin suspected cancer tests screenings cant covered sha jaramogi oginga odinga teaching referral hospital tell another kin got accident facility would accept nairobi west,26
1923460248800575665,Fri May 16 19:27:14 +0000 2025,tifabdi,Daaaaah! Been just informed I need to appear for an interview next week In Sha'Allah  and I'm instructed that I need to shave off my beards.. 'tf is wron' mnataka tunyoe our Sunnah?!,2,0,0,0,33,https://x.com/tifabdi/status/1923460248800575665,daaaaah informed need appear interview next week shaallah im instructed need shave beards tf wron mnataka tunyoe sunnah,18
1925045715924828237,Wed May 21 04:27:18 +0000 2025,HakimPerera,@AllahGreatQuran In Sha Allah Aameen,0,0,0,0,1,https://x.com/HakimPerera/status/1925045715924828237,sha allah aameen,3
1937563531538280691,Tue Jun 24 17:28:38 +0000 2025,NgenziEddyPeter,"@BrianneDeejay Aha muzehe wacu aba yamvanye induru mu mutwe yaziriye nkebebe zibigarasha zabuze ubwenge namahoro, bogahambirwa sha Brian... 
Bari bavuze koko mbega ibigoryi ngo birasakuza weeeeee",0,0,0,0,517,https://x.com/NgenziEddyPeter/status/1937563531538280691,aha muzehe wacu aba yamvanye induru mu mutwe yaziriye nkebebe zibigarasha zabuze ubwenge namahoro bogahambirwa sha brian bari bavuze koko mbega ibigoryi ngo birasakuza weeeeee,25
1933778634298319309,Sat Jun 14 06:48:48 +0000 2025,ManyalaIzMe,Maybe SHA is finally working (for some people).,3,0,0,0,182,https://x.com/ManyalaIzMe/status/1933778634298319309,maybe sha finally working people,5
1937386472002453660,Tue Jun 24 05:45:04 +0000 2025,Mabdinoor72,"RIGHT HAND NOT TALKING TO THE LEFT

Government Spokesperson, Mwaura: Defaulters of the Hustler Fund will not be eligible for SHA cover..

Health CS, Duale: The Information is inaccurate, All Kenyans have access to SHA services regardless of their engagement with Hustler Fund.

Sasa..?",4,1,1,0,287,https://x.com/Mabdinoor72/status/1937386472002453660,right hand talking left government spokesperson mwaura defaulters hustler fund eligible sha cover health cs duale information inaccurate kenyans access sha services regardless engagement hustler fund sasa,27
1934290196604014693,Sun Jun 15 16:41:34 +0000 2025,BruceOnduru,"@HonAdenDuale what in the hell is happening with SHA?
Acheni kuongeza moto, tutawaka na hizo maofisi hazitakalika acheni upuzi",0,0,0,0,19,https://x.com/BruceOnduru/status/1934290196604014693,hell happening sha acheni kuongeza moto tutawaka hizo maofisi hazitakalika acheni upuzi,12
1935235553454092562,Wed Jun 18 07:18:05 +0000 2025,Kananu_Koome,"Why not petition the government to pay ,we have Sha that isn't working,they should use that money to foot the bill.
Kijana mjinga kama baba yake",0,0,0,0,35,https://x.com/Kananu_Koome/status/1935235553454092562,petition government pay sha isnt workingthey use money foot bill kijana mjinga baba yake,14
1938089601547010461,Thu Jun 26 04:19:03 +0000 2025,IbelaEdwin,"@WilliamsRuto Mr president sometimes hata wewe hauko serious na life ya wakenya fast unaongeza Vitu za maana bei na unajuwa wakenya hawana KAZI na pesa , second unatumia wasaidizi wako kutudhulumu mbona @MwauraIsaac1 ulimtuma ATI hakuna kutumia SHA ukiwa na hustler fund 
#utujali",0,0,0,0,10,https://x.com/IbelaEdwin/status/1938089601547010461,mr president sometimes hata wewe hauko serious life wakenya fast unaongeza vitu maana bei unajuwa wakenya hawana kazi pesa second unatumia wasaidizi wako kutudhulumu mbona ulimtuma ati hakuna kutumia sha ukiwa hustler fund utujali,34
1937889516083372149,Wed Jun 25 15:03:59 +0000 2025,kiizavenant1,@ItemeRadio @RwandaParliamnt @RIB_Rw @UrugwiroVillage @PrimatureRwanda @DrDamascene @Mamaurwagasabo1 @IGIHE Urumva ufite ubwoba se sha?,1,0,0,0,127,https://x.com/kiizavenant1/status/1937889516083372149,urumva ufite ubwoba se sha,5
1937253797417410745,Mon Jun 23 20:57:52 +0000 2025,EmmaSchola,@DRCNewsToday Fdrl ibyo mwigize sha muzanakanda amabya ya baso aho muzakera..,3,0,0,0,71,https://x.com/EmmaSchola/status/1937253797417410745,fdrl ibyo mwigize sha muzanakanda amabya baso aho muzakera,9
1936756228757057937,Sun Jun 22 12:00:42 +0000 2025,HIlanyi62098,"Live to leave a positive legacy, That SHA has saved me alot asante prezoo https://t.co/BuoiAiZZKC",1,0,0,0,8,https://x.com/HIlanyi62098/status/1936756228757057937,live leave positive legacy sha saved alot asante prezoo,9
1936313070894059724,Sat Jun 21 06:39:45 +0000 2025,ZuriDigitalKE,Is it true that Adani has 56% shares in SHA?,0,0,0,0,160,https://x.com/ZuriDigitalKE/status/1936313070894059724,true adani shares sha,4
1937939074188284395,Wed Jun 25 18:20:55 +0000 2025,Omarianobooks,Don't miss our live session with Imam Is'haaq tomorrow In Sha Allah. https://t.co/dpTzkCMYPq,1,1,0,0,129,https://x.com/Omarianobooks/status/1937939074188284395,dont miss live session imam ishaaq tomorrow sha allah,9
1939390353922212033,Sun Jun 29 18:27:47 +0000 2025,albertczar9,Nhif served inpatient and outpatient hii kitu yako ya @sha mbona inasaidia inpatients only ??!!!,0,0,0,0,22,https://x.com/albertczar9/status/1939390353922212033,nhif served inpatient outpatient kitu yako mbona inasaidia inpatients,9
1934478668014972930,Mon Jun 16 05:10:29 +0000 2025,Omarianobooks,YOUR KIDS WILL SOON ENJOY BOOKS WITHOUT BREAKING YOUR BANK In Sha Allah 😀 https://t.co/xG667qHEx4,0,0,0,0,59,https://x.com/Omarianobooks/status/1934478668014972930,kids soon enjoy books without breaking bank sha allah,9
1936133827606249562,Fri Jun 20 18:47:30 +0000 2025,justlavish__,you people can lie sha. you can tell who the mum is you are just foolish,0,0,0,0,70,https://x.com/justlavish__/status/1936133827606249562,people lie sha tell mum foolish,6
1937961733814993207,Wed Jun 25 19:50:57 +0000 2025,wmutai,Let's blame SHA and SHIF.... We are not equal....MP Shah would never accept you in their ICU or HDU Bila 250k cash or guarantee......utakauka kwa Ambulance hapo Nje...infact they will be happy to refer you elsewhere.....,1,1,0,0,156,https://x.com/wmutai/status/1937961733814993207,lets blame sha shif equalmp shah would never accept icu hdu bila k cash guaranteeutakauka ambulance hapo njeinfact happy refer elsewhere,21
