Tweet_ID,Date_Time,Username,Tweet_Text,Likes,Retweets,Replies,Quotes,Views,URL,Cleaned_Text,Word_Count
1924735315069087770,Tue May 20 07:53:53 +0000 2025,Blackstone_BnBs,"Looking for a cozy, affordable stay in Ruiru?
Our brand-new studios located just 500 metres off Thika Superhighway near Twiga Dam, Ruiru are perfect for short or extended stays!

Rate: 3,500/night 

For bookings:
Call/WhatsApp: +254 743 366 176 / 0757 512 006 https://t.co/XpNw9Bs55B",0,0,0,0,32,https://x.com/Blackstone_BnBs/status/1924735315069087770,looking cozy affordable stay ruiru brandnew studios located metres thika superhighway near twiga dam ruiru perfect short extended stays rate night bookings callwhatsapp,23
1922003853395849358,Mon May 12 19:00:02 +0000 2025,MureithiJoe,"@ntsa_kenya  what happening at witeithie, Thika Road. Its been 2 hrs. Stuck in the same place.",1,1,0,0,144,https://x.com/MureithiJoe/status/1922003853395849358,happening witeithie thika road hrs stuck place,7
1921774170133684374,Mon May 12 03:47:21 +0000 2025,RealEdwin_88,Leo jam Thika Road imeanzia Karatina 😂😳,5,2,0,0,183,https://x.com/RealEdwin_88/status/1921774170133684374,leo jam thika road imeanzia karatina,6
1927657622175453323,Wed May 28 09:26:05 +0000 2025,jeffm2020,"True!!! if Singapore is our benchmark, let's us be real in walking the same path. Take tough stances and make the painful selfless choices. Congesting thika road at peak hours and paying inflated bills to safari park in the name of prayers is fallacious.",1,0,0,0,27,https://x.com/jeffm2020/status/1927657622175453323,true singapore benchmark lets real walking path take tough stances make painful selfless choices congesting thika road peak hours paying inflated bills safari park name prayers fallacious,27
1921097620417548785,Sat May 10 06:58:59 +0000 2025,donautomotive,"Deal toyota v8 yom 2014 4000cc petrol price 3.5m location thika road 
0768733452 https://t.co/0Om2BVUu6S",3,2,0,0,1160,https://x.com/donautomotive/status/1921097620417548785,deal toyota v yom cc petrol price location thika road,10
1961195267061109033,Thu Aug 28 22:32:43 +0000 2025,KiberuJimmy,Interesting tales about this abandoned project on Thika Road. From legal disputes to the under world theories.,0,0,0,0,373,https://x.com/KiberuJimmy/status/1961195267061109033,interesting tales abandoned project thika road legal disputes world theories,10
1955633126727672208,Wed Aug 13 14:10:45 +0000 2025,MaryjaneMwanza,"It's giving, I do off-roads, but in designer shoes, ukiwa na hii alafu ujipate kwa ile jam ya thika road, you're not stuck in traffic, you're giving people time to admire.",4,2,0,0,446,https://x.com/MaryjaneMwanza/status/1955633126727672208,giving offroads designer shoes ukiwa alafu ujipate ile jam thika road youre stuck traffic youre giving people admire,18
1961657201577038294,Sat Aug 30 05:08:17 +0000 2025,kilonzoNice,"Why close thika road at 6am, for a final at 3pm, this government hates Kenyans @ntsa_kenya.",38,7,6,0,6921,https://x.com/kilonzoNice/status/1961657201577038294,close thika road final pm government hates kenyans,8
1951651832616321465,Sat Aug 02 14:30:31 +0000 2025,comradehomescar,"Assorted 2 Bedroom in Thika Road 
Thome, Safari Park and Kahawa Sukari 🇰🇪 
📱 0721613593 https://t.co/KwcNgj2lGk",0,0,0,0,26,https://x.com/comradehomescar/status/1951651832616321465,assorted bedroom thika road thome safari park kahawa sukari,9
1957104039667142723,Sun Aug 17 15:35:38 +0000 2025,wh1zzyouttahere,Thika Road Mondays will be upon me once again brethren https://t.co/x4DDFichBP,17,1,5,1,1070,https://x.com/wh1zzyouttahere/status/1957104039667142723,thika road mondays upon brethren,5
1957469022582083854,Mon Aug 18 15:45:57 +0000 2025,MorynCikuh,Nijikute naishi  along Thika road!😂😂😂 y'all suffer willingly?,3,0,2,0,243,https://x.com/MorynCikuh/status/1957469022582083854,nijikute naishi thika road yall suffer willingly,7
1960707016495689787,Wed Aug 27 14:12:35 +0000 2025,DorcasKitaa,Traffic now on Thika Road as you get into Ruiru from town. Choc a block! @ntsa_kenya https://t.co/5e0K5fPM6b,0,0,0,0,158,https://x.com/DorcasKitaa/status/1960707016495689787,traffic thika road get ruiru town choc block,8
1951201548651950288,Fri Aug 01 08:41:15 +0000 2025,peafowlpaints43,"#Propertyinvestment in #Juja #Gachororo  
 a place to call your own. 
Contact 0721867692 
#Plotsforsaleinjuja 
Redsoil ✓
Easy to access ✓
Ready documents ✓
3km from Thika road ✓
1.5km off tarmac ✓
1Km from the river ✓
⚠️ Book your site visit https://t.co/vMPKtvxJLo",0,0,1,0,17,https://x.com/peafowlpaints43/status/1951201548651950288,propertyinvestment juja gachororo place call contact plotsforsaleinjuja redsoil easy access ready documents km thika road km tarmac km river book site visit,22
1957309931754869212,Mon Aug 18 05:13:47 +0000 2025,william_joses,Thika road shida inakuanga nini lakini?,0,0,0,0,77,https://x.com/william_joses/status/1957309931754869212,thika road shida inakuanga nini,5
1959119818012975557,Sat Aug 23 05:05:37 +0000 2025,WamalwaRichardH,"Kenya 🇰🇪 vs Tanzania 🇹🇿 

Benni Asante Gachagua Riggy G Bad Omen Abud Muchiri Ogam Austin Odhiambo Team Kenya Jersey Itumbi May God  Happy Sabath Repentance Thika Road Ruto Delivers sha works
#HarambeeStars #CHAN2024 #TheComingRedeemer #OurPrideOurStar #RutoMustGo https://t.co/ITiSWfBCFL",1,1,0,0,1329,https://x.com/WamalwaRichardH/status/1959119818012975557,kenya vs tanzania benni asante gachagua riggy g bad omen abud muchiri ogam austin odhiambo team kenya jersey itumbi may god happy sabath repentance thika road ruto delivers sha works harambeestars chan thecomingredeemer ourprideourstar rutomustgo,35
1957333293516677559,Mon Aug 18 06:46:37 +0000 2025,Stivooh_,"ISUZU D-MAX – Local 2021 
Ksh 2.55M

✅ Year: 2021
✅ Engine: 2500cc Turbo Diesel – Strong &amp; Efficient
✅ Mileage: 123,000 KMs
✅ Condition: Very Clean, Privately Used
✅ Performance: Tough suspension, great for any terrain
LOCATION📍 UNICITY MALL ALONG THIKA ROAD 0719646111 https://t.co/1xUaiWFUsf",2,1,0,1,91,https://x.com/Stivooh_/status/1957333293516677559,isuzu dmax local ksh year engine cc turbo diesel strong efficient mileage kms condition clean privately used performance tough suspension great terrain location unicity mall thika road,27
1958773670538817821,Fri Aug 22 06:10:09 +0000 2025,Stivooh_,"🔥 QUICK SALE – RANGE ROVER SPORT 2005 (KBM) 🔥
Asking Price: Ksh. 1,380,000

✅ 4400cc V8 Supercharged Petrol
✅ Automatic Transmission
✅ Sunroof
✅ Luxurious Leather Interior
✅ Air Suspension
✅ Fully Loaded &amp; Powerful
LOCATION📍 UNICITY MALL ALONG THIKA ROAD CALL 0719646111 https://t.co/CuOq5qHBHR",1,1,0,1,67,https://x.com/Stivooh_/status/1958773670538817821,quick sale range rover sport kbm asking price ksh cc v supercharged petrol automatic transmission sunroof luxurious leather interior air suspension fully loaded powerful location unicity mall thika road call,30
1959963905939161522,Mon Aug 25 12:59:44 +0000 2025,MosabiThomas,"Incoming 🔊🔊 

Active/Powered Column Speakers 

Sorround 2-Way Sound Systems 
Both powered and passive 

Call/WhatsApp 0717 238872  

Visit our showroom A long Thika Superhighway. https://t.co/YRatZmUpPB",0,0,0,0,16,https://x.com/MosabiThomas/status/1959963905939161522,incoming activepowered column speakers sorround way sound systems powered passive callwhatsapp visit showroom long thika superhighway,16
1958412573344141675,Thu Aug 21 06:15:17 +0000 2025,Stivooh_,"🚗 MITSUBISHI EK WAGON (2018) 🚗
✅ Mileage: 99,000 km
✅ Engine: 650cc Petrol (Super Fuel Efficient)
✅ Transmission: Automatic
✅ New Import –  Buy &amp; Drive
✅ Ideal for Uber/Bolt – Financing up to 80% Available

 Ksh. 890,000📍 UNICITY MALL ALONG THIKA ROAD CALL 0719646111 https://t.co/PWbF4tMc0g",0,0,0,0,30,https://x.com/Stivooh_/status/1958412573344141675,mitsubishi ek wagon mileage km engine cc petrol super fuel efficient transmission automatic new import buy drive ideal uberbolt financing available ksh unicity mall thika road call,27
1960211726961426538,Tue Aug 26 05:24:29 +0000 2025,Stivooh_,"SUBARU IMPREZA | 2000CC AUTOMATIC | ACCIDENT-FREE
BUY &amp; DRIVE – SMOOTH, RELIABLE &amp; AFFORDABLE
PRICE: KSH 760,000/=
LOCATION📍 UNICITY MALL ALONG THIKA ROAD CALL 0719646111 https://t.co/8srYYC5fNC",5,1,0,1,174,https://x.com/Stivooh_/status/1960211726961426538,subaru impreza cc automatic accidentfree buy drive smooth reliable affordable price ksh location unicity mall thika road call,18
1962542292591403509,Mon Sep 01 15:45:19 +0000 2025,inooroke,Mbathi ya ukuui wa muingi ya kambuni ya Supermetro ni icinitwo thutha wa kuringa mutwarithia wa bodaboda barabara-ini nene ya Thika Superhighway mwena wa Kenyatta road. https://t.co/pi7XIk5cOV,0,0,0,0,247,https://x.com/inooroke/status/1962542292591403509,mbathi ukuui muingi kambuni supermetro icinitwo thutha kuringa mutwarithia bodaboda barabaraini nene thika superhighway mwena kenyatta road,17
1966454425519596023,Fri Sep 12 10:50:44 +0000 2025,arnoldi254,Uber helicopter will really serve Thika Road and Rongai peeps. https://t.co/9VihWw6CiG,3,3,0,0,147,https://x.com/arnoldi254/status/1966454425519596023,uber helicopter really serve thika road rongai peeps,8
1971596200806949140,Fri Sep 26 15:22:19 +0000 2025,GPC_ThikaRoad,"The pilgrim lifts his eyes to heaven’s throne - pleading for mercy, depending on the Lord of Mercy alone.

JOIN us this coming Lord’s Day at GPC TR as we Feast on the Gospel according to Psalm 123. 

#Karibuni_Sana.
#Songs_of_Ascent. 
#Psalm_123
#Look_to_the_LORD_of_MERCY
#GPC_TR https://t.co/EEBp3buzFL",2,0,0,0,124,https://x.com/GPC_ThikaRoad/status/1971596200806949140,pilgrim lifts eyes heavens throne pleading mercy depending lord mercy alone join coming lords gpc tr feast gospel according psalm karibunisana songsofascent psalm looktothelordofmercy gpctr,25
1963988464623345943,Fri Sep 05 15:31:53 +0000 2025,TheMaingi,@CryptoManiacKE @TeyaKevin It's because of how they're stupidly and unnecessarily blocking Thika road as if the game is played on the highway,10,0,1,0,557,https://x.com/TheMaingi/status/1963988464623345943,theyre stupidly unnecessarily blocking thika road game played highway,9
1962709351178629446,Tue Sep 02 02:49:09 +0000 2025,MosabiThomas,"Now available for sale 
Portable/Wireless speakers 

ASAP us +254 717238872 Thomas 
for more infor ℹ️ 

Visit our showroom along Thika Superhighway https://t.co/FQzTVI9R7u",1,0,0,0,11,https://x.com/MosabiThomas/status/1962709351178629446,available sale portablewireless speakers asap thomas infor visit showroom thika superhighway,11
1972595437262758330,Mon Sep 29 09:32:55 +0000 2025,MercyMwang94589,"@idealhomeske Invest in Juja Farm
Prime 50×100 plots from Ksh 750K 20–25 min from Thika Superhighway.
Ready title deeds, water &amp; electricity on site, and flexible payment plans.
Ideal for  family home or future investment.
📞 Call/WhatsApp 0707 961 009 to book a site visit today.",1,0,0,0,3,https://x.com/MercyMwang94589/status/1972595437262758330,invest juja farm prime plots ksh k min thika superhighway ready title deeds water electricity site flexible payment plans ideal family home future investment callwhatsapp book site visit today,29
1963976869205651579,Fri Sep 05 14:45:49 +0000 2025,Stivooh_,MERCEDES-BENZ C200 2012 1800CCC ASKING PRICE 1.78M SLIGHTLY NEGOTIABLE LOCATION📍 UNICITY MALL ALONG THIKA ROAD CALL 0719646111nair https://t.co/cWtaiwBSwu,7,5,2,0,1177,https://x.com/Stivooh_/status/1963976869205651579,mercedesbenz c ccc asking price slightly negotiable location unicity mall thika road call nair,14
1970773530867384777,Wed Sep 24 08:53:19 +0000 2025,GPC_ThikaRoad,"The Sermon ""Joy In The House Of The Lord"" The Psalm (122)is now on Youtube. 

1) The Delight in the Worship of God  (1-2)
2) The Design of the City of God (3-5)
3) The Duty of the people of God (6-9)

For more, check out the link below;

https://t.co/rR8CK48tgW",2,0,0,0,140,https://x.com/GPC_ThikaRoad/status/1970773530867384777,sermon joy house lord psalm youtube delight worship god design city god duty people god check link,17
