Tweet_ID,Date_Time,Username,Tweet_Text,Likes,Retweets,Replies,Quotes,Views,URL
1900799412072292578,Sat Mar 15 06:41:09 +0000 2025,udomtheofficial,"Chuo Kikuu Cha Dodoma (UDOM) kupitia hospitali yake iliyopo Ndaki ya Insia na Sayansi za Jamii (CHSS), tarehe 13 Machi, 2025 imeadhimisha Siku ya Figo Duniani kwa kutoa huduma za https://t.co/Lqs1iRLDFF https://t.co/gwEIPMRYha",12,2,1,0,904,https://x.com/udomtheofficial/status/1900799412072292578
1898641632381038903,Sun Mar 09 07:46:54 +0000 2025,udomtheofficial,"Wafanyakazi Wanawake  kutoka Chuo kikuu cha Dodoma (UDOM) wameshiriki maadhimisho ya Siku ya Wanawake Kikanda ambayo yamefanyika kimkoa katika viwanja vya Chinangali jijini Dodoma tarehe 8 Machi, 2025. https://t.co/l1KswWb36U",15,3,0,0,727,https://x.com/udomtheofficial/status/1898641632381038903
1899144731554119994,Mon Mar 10 17:06:03 +0000 2025,UhamiajiTz,"#🇹🇿UhamiajiUpdates #🇹🇿UhamiajiHabari #MjueJiraniYako🇹🇿

UFUNGUZI WA MAFUNZO YA EMMIT 2025

Na. CPL. Dallu PL.

Chuo cha Uhamiaji cha Kikanda (TRITA) leo tarehe 10 Machi 2025 kimefungua rasmi mafunzo ya Essentials of Immigration Management in Tanzania (EMMIT) 2025, ambayo yataendelea hadi tarehe 14 Machi 2025. Mafunzo haya yanalenga kuwajengea uwezo wadau wa uhamiaji katika usimamizi wa wageni ndani ya taasisi zao kwa kuzingatia sheria, kanuni, na miongozo ya uhamiaji.

Mgeni rasmi katika hafla hiyo alikuwa Kamishna Mstaafu wa Uhamiaji, David Maulice Kitinusa, ambaye amesisitiza umuhimu wa kuwa na uelewa wa kina wa taratibu za vibali vya ukaazi kwa wageni ili kuepusha changamoto za kisheria na kuimarisha taswira ya Tanzania kimataifa.

Mkuu wa Chuo, Kamishna Msaidizi wa Uhamiaji Hoja Mahiba, ameeleza kuwa mafunzo haya ni fursa muhimu kwa wadau wa uhamiaji ili kuhakikisha usalama wa taifa, maendeleo ya kiuchumi, na uboreshaji wa mazingira ya uwekezaji.

Mafunzo haya yanashirikisha wataalamu kutoka Idara ya Uhamiaji, Idara ya Kazi, na IOM/ACBC (International Organization for Migration / African Capacity Building Centre). Mada zinazojadiliwa ni pamoja na:

✅ Hati za kusafiria
✅ Vibali vya ukaazi kwa wageni
✅ Uraia wa Tanzania
✅ Usimamizi wa mipaka
✅ Sheria za uhamiaji

Washiriki wanatoka katika taasisi mbalimbali za umma na binafsi zinazoshughulika na wageni. Mafunzo yataendelea kwa siku tano yakihusisha mawasilisho ya wataalamu, mijadala ya vikundi, na mazoezi ya vitendo.

Hafla ya ufunguzi imehitimishwa kwa picha za pamoja huku washiriki wakijiandaa kuendelea na vipindi vya siku zijazo.

#UhamiajiUsalamaNaMaendeleo🇹🇿 #MjueJiraniYako🇹🇿",10,1,0,0,1083,https://x.com/UhamiajiTz/status/1899144731554119994
1895762932879053014,Sat Mar 01 09:07:59 +0000 2025,udomtheofficial,"Chuo Kikuu cha Dodoma (UDOM) kwa kushirikiana na Taasisi ya 'Save the Youth Dream Foundation' (SYDF) pamoja na Kituo cha Uwekezaji nchini Tanzania (TIC), wamezindua programu yenye lengo la kutoa elimu kuhusu uwekezaji kwa wanafunzi wa sekondari na vyuo vikuu nchini. https://t.co/GqcCWSVm3N",17,3,0,0,557,https://x.com/udomtheofficial/status/1895762932879053014
1900152547920290115,Thu Mar 13 11:50:45 +0000 2025,udomtheofficial,"Wakazi mbalimbali wa Dodoma Mjini na maeneo ya jirani wakiendelea kupata huduma za afya zinazotolewa bure na Hospitali ya Chuo Kikuu cha Dodoma, leo tarehe 13 -14 Machi, 2025 Viwanja vya Nyerere Square katika Maadhimisho ya Siku ya Figo Duniani. https://t.co/he0fFhUYK1",16,3,0,0,799,https://x.com/udomtheofficial/status/1900152547920290115
1897236648855003234,Wed Mar 05 10:44:00 +0000 2025,udomtheofficial,"Baraza za Chuo Kikuu cha Dodoma, tarehe 03 Machi lilianza mafunzo ya siku tatu ya Uongozi  na uendeshaji bora wa Taasisi, yanayofanyika mkoani Arusha katika ukumbi wa Kimataifa wa AICC, kwa usimamizi wa Taasisi ya Uongozi. https://t.co/9F3dUnwcmw",9,3,0,0,513,https://x.com/udomtheofficial/status/1897236648855003234
1905114606567080103,Thu Mar 27 04:28:12 +0000 2025,SokoineU,"Mkufunzi Mstaafu katika Chuo cha Misitu Olmotonyi, Arusha Bw. Gabriel Bura Kwaslema akiwaelekeza wanafunzi wanaosoma Shahada ya Sayansi katika Misitu mwaka wa pili namna ya kuongeza thamani mazao ya nyuki walipomtembelea kujifunza Machi 26, 2025. https://t.co/E2hptd2lmm",19,2,0,0,871,https://x.com/SokoineU/status/1905114606567080103
1898415786227531785,Sat Mar 08 16:49:28 +0000 2025,udomtheofficial,"Wafanyakazi  Wanawake wa Chuo Kikuu cha Dodoma(UDOM) wameshiriki kikamilifu Kilele cha  Maadhimisho ya Siku ya Kimataifa ya Wanawake 2025 yenye kauli mbiu ""Wanawake na Wasichana 2025: Tuimarishe Haki, Usawa na Uwezeshaji"". https://t.co/8DqRQKgLxy",9,2,0,0,471,https://x.com/udomtheofficial/status/1898415786227531785
1911008107020353848,Sat Apr 12 10:46:52 +0000 2025,udomtheofficial,"Kongamano la Binti UDOM linalofanyika Chuo Kikuu cha Dodoma tarehe Aprili, 2025 katika  Ukumbi wa CIVE Auditorium lenye Dhima “Mchango wa Mabinti katika Uongozi wa Kisiasa na Utawala Bora” https://t.co/rC4VVeT39h",22,5,1,0,1135,https://x.com/udomtheofficial/status/1911008107020353848
1911010556107964900,Sat Apr 12 10:56:36 +0000 2025,BruceOnduru,"@SweneyMtala @anne_odida Awuod Nyakach piny gi Ochuka Rabala kod Chief Akach

Weche mag mon pidho chuo okanyal yudra

JoNyakawa uso goldi chulo rent 

Mokoche ka Wuod Fibi emawinjo ka Nikita gini wachoni bedbugs

Otherwise thothwa tiyo matek @SingwaIvan gini oyao @LAPTOPGARAG_ ji ng’iewe laptop",2,0,2,0,31,https://x.com/BruceOnduru/status/1911010556107964900
1913916708881825826,Sun Apr 20 11:24:36 +0000 2025,Minnahbanks,"Yani mtu unafukizwa chuo kisa mwijaku ,hawana wazazi wale mabinti",25,0,8,3,6273,https://x.com/Minnahbanks/status/1913916708881825826
1911845278472085684,Mon Apr 14 18:13:29 +0000 2025,salehemansul13,@daviddjumbe @Jambotv_ @TahlisoOfficial Akimaliza chuo maisha ya mtaani yata mfunza Kwa alicho panda kwenye uchawa,1,0,0,0,404,https://x.com/salehemansul13/status/1911845278472085684
1908388729942622558,Sat Apr 05 05:18:24 +0000 2025,OdiraTeddy,"I have just seen the USIU Cultural Week videos. Waah, mimi nilinienda chuo wengine wakienda chuo kikuu 😭",38,5,2,1,1783,https://x.com/OdiraTeddy/status/1908388729942622558
1907817476676599894,Thu Apr 03 15:28:26 +0000 2025,rsatza,"Mabalozi  wa Usalama Barabarani Mkoani Mara wakiambatana na Sgt Sosi wa Jeshi la Polisi Kikosi cha Usalama Barabarani, wakitoa Elimu ya Bima kwa madereva wa mabasi na Malori wanaosoma katika  Chuo cha Ufundi Veta Musoma. Asasi ya mabalozi inashirikiana na taasisi mbalimbali. https://t.co/QukJOTFDPt",2,0,0,0,39,https://x.com/rsatza/status/1907817476676599894
1909848222966702504,Wed Apr 09 05:57:54 +0000 2025,audyokumu,"Principle; Strike si y comrades..ni ya workers wa chuo

Me; https://t.co/wWegc3VI2m",1,0,0,0,8,https://x.com/audyokumu/status/1909848222966702504
1917110373255205007,Tue Apr 29 06:55:05 +0000 2025,augustinevickie,Kumbe uyu ndie ile chuo iko pale karibu na SPS Parkie iko named after.,1,0,0,0,56,https://x.com/augustinevickie/status/1917110373255205007
1907685877783949672,Thu Apr 03 06:45:31 +0000 2025,teembotv,"CHAMBUZI LA SOKA KUTOKEA CHUO KIKUU CHA DODOMA ALIVYOZUNGUMZIA KUHUSINA NA MCHWZO DHIDI YA YANGA SC NA TABORA UNITED NA KUSEMA KUWA BADO HAONI NANI NI BINGWA WA MSIMU HUU NA KUTOA KAULI KUWA HII SIO REDE AU MCHEZO WA MDAKO
HAPA BALL INADUNDA
VIDEO IPO KWENYE YOUTUBE #teembotv https://t.co/AE3wnrK6HE",1,0,0,0,34,https://x.com/teembotv/status/1907685877783949672
1911416327933223145,Sun Apr 13 13:48:59 +0000 2025,udomtheofficial,Pongezi kutoka kwa Makamu Mkuu wa Chuo Prof. Lughano Kusiluka kwa Makamu wa Rais Serikali ya Wanafunzi Chuo Kikuu  cha Dodoma (UDOSO) Bi. Jackline kwa uchapakazi https://t.co/E4GWAN2Ugz,10,1,1,0,551,https://x.com/udomtheofficial/status/1911416327933223145
1910292529972490517,Thu Apr 10 11:23:25 +0000 2025,udomtheofficial,"Ujumbe kutoka Benki ya Dunia pamoja na Wizara ya Elimu, Sayansi na Teknolojia, wametembelea Chuo Kikuu cha Dodoma tarehe 9 Aprili, 2025, kukagua maendeleo ya Mradi wa Elimu ya Juu kwa Mageuzi ya Kiuchumi (HEET). 

Ujumbe huo ulitembelea Ndaki ya Sayansi za Ardhi na Uhandisi pamoja na Ndaki ya Sayansi Asilia na Hisabati, ambako ujenzi wa majengo ya madarasa na Maabara unaendelea. 

Ujumbe huo umehimiza Menejimenti kuhakikisha wakandarasi wanakamilisha  kazi ndani ya muda uliowekwa na kuheshimu makubaliano ya Mkataba kwa ubora unaostahili.",22,3,0,0,1351,https://x.com/udomtheofficial/status/1910292529972490517
1909928591053160526,Wed Apr 09 11:17:15 +0000 2025,Amani__255,"CYBER SECURITY ENGINEER wakali wanatoka UDOM.

Ongeza chuo kingine unachokijua👇 https://t.co/5LexilkHnl",0,0,0,0,8,https://x.com/Amani__255/status/1909928591053160526
1907684451573793247,Thu Apr 03 06:39:50 +0000 2025,teembotv,"RAIS WA CHUO KIKUU CHA DODOMA ALIVYOSHIRIKI NA KUJUMUIKA NA WANAFUNZI NA KUWEKA HELA ILI KEKI IWEZE KUKATWA

#TEEMBOTV #UDOMFESTIVAL2025 https://t.co/A5kawS8iGK",1,0,1,0,26,https://x.com/teembotv/status/1907684451573793247
1907156188887990532,Tue Apr 01 19:40:43 +0000 2025,NmechangeHandle,Elanga aliamua kuchoma chuo 😂😂😂😂😂,0,0,0,0,43,https://x.com/NmechangeHandle/status/1907156188887990532
1915122152661045372,Wed Apr 23 19:14:37 +0000 2025,NmechangeHandle,Eddie anadai kuchoma chuo,0,0,1,0,65,https://x.com/NmechangeHandle/status/1915122152661045372
1921817542701535567,Mon May 12 06:39:42 +0000 2025,vincekanyi,@Kamau266 Huyo wa 15 ata si manzi wa chuo bro...i have alot of questions for myself,0,0,1,0,39,https://x.com/vincekanyi/status/1921817542701535567
1918930650737897830,Sun May 04 07:28:13 +0000 2025,Mhoja_Medsen,"🗓Aprili 29, 2025
📍MoCU SRC BUNGENI TOUR
🏨Ukumbi wa  Bunge la JMT, DODOMA

Ulikuwa ni wakati wa furaha kuhudhuria na kujifunza historia na uendeshaji wa  Bunge la  Jamhuri ya Muungano wa Tanzania nikiwa mmoja wa wageni  kutokea Chuo Kikuu cha Ushirika Moshi @MoCU https://t.co/n3pfQByTTY",1,0,0,0,31,https://x.com/Mhoja_Medsen/status/1918930650737897830
1918557200143769634,Sat May 03 06:44:16 +0000 2025,Gahoile13,"@VendelinAlphon4 @millardayo Barabara Ya TENGERU Kupitia SERENA HOTEL, adi Chuo cha mandela tu imeshindikana yni pamoja na kwamba inapita , Chuo cha mifugo na taasisi nyingi za Selikari,. Ni ngumu kuelewa concept ya Uchapakazi.",0,0,0,0,20,https://x.com/Gahoile13/status/1918557200143769634
1918218887726022743,Fri May 02 08:19:56 +0000 2025,JaphethOrieny,@atieno_21 😂😂 chuo otimoni what?,2,0,1,0,22,https://x.com/JaphethOrieny/status/1918218887726022743
1942169615880052879,Mon Jul 07 10:31:34 +0000 2025,wedyaron,Nikienda saloon huwa napata bahati ya kukutana na planned kids. Yooh niseme tu tuendelee kutafuta pesa tusomeshe watoto aisee. Bro! Mtoto wa Form 3 anachambua mambo utasema ndio kashamaliza hadi chuo😂 yooh,0,0,0,0,87,https://x.com/wedyaron/status/1942169615880052879
1946812548093018347,Sun Jul 20 06:00:56 +0000 2025,madeinmusoma,Bachelor's Degree zimekuwa nyingi sana ndio maana mtu akisema anasoma Chuo Kikuu watu hawashituki 😁😁,104,11,9,2,2064,https://x.com/madeinmusoma/status/1946812548093018347
1947992242351726855,Wed Jul 23 12:08:37 +0000 2025,costa_don24,@AtwoliiYa Chuo niliwahi E sai nawazoza na s class,0,0,0,0,2,https://x.com/costa_don24/status/1947992242351726855
1964211960330748402,Sat Sep 06 06:19:59 +0000 2025,SalimuIbwe,"@raphyrodrick Mimi niko na more than 14Yrs kwenye ndoa sijawahi kuona kama Ndoa ni Useless..

Nilioa nikiwa na less than 23Yrs nikiwa bado Chuo na sijawahi Juta.

Hao wanaosema Ndoa ni Useless hawana Ndoa bali wana Ndoani.

Tuelewe utofauti wa Ndoa na Ndoano.

Ndoa iheshimiwe.",14,2,4,0,390,https://x.com/SalimuIbwe/status/1964211960330748402
1967651247328244201,Mon Sep 15 18:06:29 +0000 2025,DennisOmwang,@brendah_042 Chuo tuliwai E meant the school was for education not grades,2,0,0,0,89,https://x.com/DennisOmwang/status/1967651247328244201
2027419901518893184,Fri Feb 27 16:25:46 +0000 2026,livin_omanga,"""Ati kichwa ilipata D- chuo ndio inavalishwa wig ya 30k plus""
Mko na matusi huku nje 😂😂 https://t.co/ESL1M2GXHX",24,4,0,1,835,https://x.com/livin_omanga/status/2027419901518893184
2025276047512461706,Sat Feb 21 18:26:52 +0000 2026,ChekiAmbalwa,"Chuo waliwai E, sai wanaroll ndani ya S Class.",0,0,0,0,9,https://x.com/ChekiAmbalwa/status/2025276047512461706
2018248849991549399,Mon Feb 02 09:03:17 +0000 2026,SDPI_AM,"Chuo cha Taifa cha Ufundi cha Meru, Kaunti ya Meru
Jumatatu, Tarehe Mbili Februari, Mwaka wa Elfu Mbili Ishirini na Sita

Mjadala wa Bajeti na ubinafsishaji

Waziri wa Hazina ya Kitaifa Hon. @JohnMbadiN aongoza mjadala wa bajeti  ma ubinafsishaji katika Kaunti ya Meru, Mashariki ya Kenya.",0,0,0,1,157,https://x.com/SDPI_AM/status/2018248849991549399
2042573967077105888,Fri Apr 10 12:02:37 +0000 2026,fredymboya,@DuniaSlaveDunia Kizazi cha sasa buree kabisaa! Upo chuo tena mwaka wa 3 unaomba hela ya birthdei kwa ajili ya keki ha ha ha hawa maisha ya mtaani wataweza kweli mzee,1,0,1,0,235,https://x.com/fredymboya/status/2042573967077105888
2043931137521684799,Tue Apr 14 05:55:32 +0000 2026,__HeardEmSay,Hii ni uongo. In the late 90s tukifunga chuo tulikuwa tunaenda huko Marakwet ku visit mzae and tarmac was there,0,0,0,0,46,https://x.com/__HeardEmSay/status/2043931137521684799
2046142795912548530,Mon Apr 20 08:23:52 +0000 2026,NmechangeHandle,Gaucho aliacha chuo form one because he couldn't understand a simple nomenclature. Sai ako kwa board with zero certs apart from birth cert na KCPE,0,0,0,0,44,https://x.com/NmechangeHandle/status/2046142795912548530
2043806623995515144,Mon Apr 13 21:40:45 +0000 2026,Pastor_J_Temba,CHANGIA UJENZI WA CHUO KIKUU CHA AFYA HERI https://t.co/qCiMxXtY6s,0,0,0,0,25,https://x.com/Pastor_J_Temba/status/2043806623995515144
2048399529095967143,Sun Apr 26 13:51:19 +0000 2026,ondiekzadock,99th #MashemejiDerby K'ogalo chuo timbe.,1,0,0,0,218,https://x.com/ondiekzadock/status/2048399529095967143
2040729611097485312,Sun Apr 05 09:53:48 +0000 2026,_vincii100,@_opc2 @Sifuritano Tupatane chuo on Monday 🤣,0,0,1,0,6,https://x.com/_vincii100/status/2040729611097485312
2059504610121797912,Wed May 27 05:18:57 +0000 2026,shaks_prince,"@Kil0voltI Sahihi, kujituma ndio kila kitu. Ila pia kuwa na malengo. Kijana mdogo alietoka Chuo si mbaya akaishi geto la 50-60k. Hakuna jamii itakayomcheka. 

Tatizo linakuja pale anapotaka kuishi maisha anayoyaona kwa wengine. Ndio failure inapoanza.",5,0,3,0,147,https://x.com/shaks_prince/status/2059504610121797912
2051664196517929447,Tue May 05 14:03:57 +0000 2026,fredymboya,"@DicksonHen7900 Age of 39 asee natamani binafsi ningemjua nikiwa chuo bro, speed ya kumjua kwa sasa ni kubwa mnoo kuna vitu nisingelifanyaga kabisa.Kwa sasa mtu akija kwangu namwambie mjue sana sana Mungu na ukubali kulipa gharama ila kuna raha mno",1,0,1,0,25,https://x.com/fredymboya/status/2051664196517929447
2057910053705781703,Fri May 22 19:42:45 +0000 2026,rckrealestatetz,"VIWANJA VINAUZWA KISESA - KANYAMA
-viko karibu na chuo cha afya cha MWANZA CITY COLLEGE
-ukubwa wa kila kiwanja ni 25x25
-bei Ni Milioni 7 kwa kila kimoja
-umeme na maji vyote vipo site
-ruksa kununua kimoja au zaidi
-malipo ni cash au Installment

☎️ 0743220097 https://t.co/X1qAgsPbfM",0,0,0,0,36,https://x.com/rckrealestatetz/status/2057910053705781703
2056433583208665239,Mon May 18 17:55:47 +0000 2026,AustBlack_Whale,@NyakundiReport Ndio maana millenials waliisha chuo bana ikaboo💀😂😂,0,0,0,0,532,https://x.com/AustBlack_Whale/status/2056433583208665239
2063637354464551353,Sun Jun 07 15:01:00 +0000 2026,athanas_pius,"Mfumo wetu wa Elimu ni ngumu sana, hata Lecturer Chuo akijua unajishughulisha na mpira lazima akuzingue akupe Supp",28,1,4,0,3862,https://x.com/athanas_pius/status/2063637354464551353
2061762975921307781,Tue Jun 02 10:52:53 +0000 2026,citizentvkenya,"Afya ya akili Mosoriot:

Wanafunzi wa Chuo cha Mosoriot wahamasisha umma

Afya ya akili kwa wanafunzi yatiliwa mkazo Nandi 

#SemaNaCitizen https://t.co/wsZsWMNHVj",2,0,0,0,1970,https://x.com/citizentvkenya/status/2061762975921307781
2061850937644228924,Tue Jun 02 16:42:25 +0000 2026,ntvkenya,"Fundi Wa 'Pulping Machine'

Licha ya kufuzu kujiunga na chuo kikuu 1997, Kipleting Chelulei aliamua kuzama kwa vyuma, na kwa ubunifu wake kutengeneza mashine spesheli ya kutoa maganda ya kahawa almaarufu “pulping machine”.

#NTVJioni https://t.co/nePk5GAHhM",40,2,0,0,4559,https://x.com/ntvkenya/status/2061850937644228924
2064659457913589865,Wed Jun 10 10:42:28 +0000 2026,citizentvkenya,"Walemavu wakumbukwa Nandi:

Watu zaidi ya 150 wenye ulemavu kutoka Nandi wasaidiwa

Hisani ya Chuo Kikuu cha Eastern Africa, Baraton

#SemaNaCitizen https://t.co/FCCF0HsxVl",1,0,0,0,1865,https://x.com/citizentvkenya/status/2064659457913589865
2065339244919275969,Fri Jun 12 07:43:42 +0000 2026,KTNNewsKE,"Mpango wa mazoezi wazinduliwa katika chuo kikuu cha KCA kwa ushirikiano na Wizara ya Afya, michezo hiyo kutumiwa kuboresha afya.

#ZilizalaViwanjani #KTNWorldCup26 
#WorldCup26  #KTNSports

@Hassanjumaa @davismberia
@r_okenye https://t.co/XmtHgVwrnN",1,0,0,0,257,https://x.com/KTNNewsKE/status/2065339244919275969
2063894633378087173,Mon Jun 08 08:03:20 +0000 2026,KTNNewsKE,"Mashindano ya vyuo anuwai vya ukanda wa Magharibi yamekamilika katika Chuo cha Anuwai cha Eregi. 

@davismberia
#Zilizala https://t.co/7LDmFz1wUZ",0,0,0,0,490,https://x.com/KTNNewsKE/status/2063894633378087173
2064745067017863542,Wed Jun 10 16:22:39 +0000 2026,KTNNewsKE,"Chuo Kikuu cha Kabarak kwa ushirikiano na Benki ya NCBA kimeanzisha mafunzo kwa wafanyabiashara wadogo na wa kati (MSMEs) kutoka maeneo mbalimbali nchini, kwa lengo la kuwawezesha kupata ujuzi wa kusimamia biashara zao kwa ufanisi.
#KTNLeo https://t.co/EyF2uvBGTr",1,0,0,0,476,https://x.com/KTNNewsKE/status/2064745067017863542
2064614518609605096,Wed Jun 10 07:43:54 +0000 2026,citizentvkenya,"Chuo cha Johana Ng'eno:

Ujenzi wa bewa la Ng'eno la chuo kikuu cha Maasai Mara waafikiwa

Bewa hilo litajengwa Simotwet Emurua Dikirr kaunti ya Narok

#SemaNaCitizen https://t.co/iUKn4vHg0M",18,1,0,0,4565,https://x.com/citizentvkenya/status/2064614518609605096
2064296664165412932,Tue Jun 09 10:40:52 +0000 2026,citizentvkenya,"Maabara ya saruji:

Chuo Kikuu cha Meru chazindua maabara ya saruji

Saruji itatumika kujengea barabara, mabwawa na nyumba

#SemaNaCitizen https://t.co/IeQzqN4Hmd",1,0,0,0,1810,https://x.com/citizentvkenya/status/2064296664165412932
2062087303502192653,Wed Jun 03 08:21:39 +0000 2026,KTNNewsKE,"Baadhi ya viongozi kutoka Embu wameitaka Wizara ya Elimu kuhakikisha kuwa shule zote za bweni za umma na za binafsi zinafuata miongozo iliyowekwa ili kuepusha misiba kama ile iliyoshuhudiwa katika Chuo cha Utumishi huko Gilgil na Hillside Endarasha.
#Yanayojiri https://t.co/kacEOGFK4s",0,0,0,0,638,https://x.com/KTNNewsKE/status/2062087303502192653
2064386882985734172,Tue Jun 09 16:39:22 +0000 2026,KTNNewsKE,"Wanafunzi wawili wa Chuo Kikuu cha Multimedia wamelazwa katika Hospitali ya Kitaifa ya Kenyatta (KNH) huku wakipokea matibabu baada ya risasi kukwama katika miili yao, kufuatia maandamano ya Jumatatu ambapo polisi walitumia nguvu kuwatawanya waandamanaji.
@Ali_Manzu
#KTNLeo https://t.co/5jI012Eq1j",2,2,0,0,642,https://x.com/KTNNewsKE/status/2064386882985734172
2065511988776829228,Fri Jun 12 19:10:08 +0000 2026,Oliat_,"An Ochieng Konumo modak pap Segere. Jomamon tahero, joma chuo tokadwa. Koni got koni got, gino chuth to okokuny, otimo yier tok opidsh, gino mit tokochiel.

I don't know if this was a real song but we used to sing it 😂😂😂",0,0,0,0,66,https://x.com/Oliat_/status/2065511988776829228
2062580930330468829,Thu Jun 04 17:03:09 +0000 2026,Life_of_vike,@IamGabby_01 Chuo cha st john sijui joseph 😅,1,0,0,0,83,https://x.com/Life_of_vike/status/2062580930330468829
2062215679684518141,Wed Jun 03 16:51:46 +0000 2026,Kondoo_wa_Sufi,"Chuo wanachapana sana siku hizi 

Madogo hawaogopi NGOMA walaMIMBA ni kupachikana tu

Mapenzi ya kujirekodi ndio yameshamili, acha wachakate mbususu.",53,14,5,0,970,https://x.com/Kondoo_wa_Sufi/status/2062215679684518141
2064226977762947075,Tue Jun 09 06:03:57 +0000 2026,assengajrr,"Afrika Kusin unakuta mtu msomi ila hajui ata Tanznaia inapatikana sehemu gani.

Zanzibar unakuta mtu wa chuo kikuu hajui Shinyanga iko wapi.

Afu watazame walivo na ubaguzi.. Exposure ni MUHIMU kiliko ata Pesa, na Tatizo la Exposure linawasumbua wengi kuliko ata umaskini.",40,3,4,2,1777,https://x.com/assengajrr/status/2064226977762947075
1878153569293029585,Sat Jan 11 18:54:39 +0000 2025,iharidi,"Hizi siku kadhaa nakutana sana na post za waliopoteza wenza wao na wengine watoto. Mwenyezi Mungu atuepushie na mitihani hii mizito atutunzie hawa tunaosumbuana nao ndio wanatuweza na kutuvumilia, kuanza upya kazi sana mpaka umpate wa kufananae unakua umesampa sana 🤔🫀🇹🇿😓 https://t.co/WsZCohtGrD",9,1,0,0,293,https://x.com/iharidi/status/1878153569293029585
1881058611058835618,Sun Jan 19 19:18:15 +0000 2025,kimani_fx,Mungu Baba wa Abrahamu na yushua nakuomba hii wiki unitolee maswara za mitihani kuwa ngumu. Amen https://t.co/KFTFdNM2pF,2,1,0,0,46,https://x.com/kimani_fx/status/1881058611058835618
1877252418032865479,Thu Jan 09 07:13:48 +0000 2025,kenya_politics_,"Education Cabinet Secretary Julius Migos Ogamba will today, 9th January, 2025 release the KCSE 2024 Examination results at New Mitihani House, South C, Nairobi at 10am. https://t.co/2skpbkmxWB",2,0,0,0,963,https://x.com/kenya_politics_/status/1877252418032865479
1881059065075487095,Sun Jan 19 19:20:04 +0000 2025,kimani_fx,Mungu Baba wa Abrahamu na Yushua nakuomba hii wiki mitihani ziwe rahisi na maswara za kuanguka uniondolee. Amen https://t.co/PU5zefQLsI,2,0,0,0,33,https://x.com/kimani_fx/status/1881059065075487095
1906263803139899482,Sun Mar 30 08:34:41 +0000 2025,msonjo972,Kufungua tu kidg mitihani ishaanza huyu mama ntililie anasema anataka aje anipikie 😂😂😂😂 https://t.co/aoTTRSgdLM,5,1,3,0,222,https://x.com/msonjo972/status/1906263803139899482
1927635687559282862,Wed May 28 07:58:56 +0000 2025,M_Chidzuga,"ELIMU
Wazazi wenzangu na walimu toeni hofu kwani wanafunzii wote Kenya nzima watafanya mitihani kwa wakati unaofaa, ilo ni hakikisho kwa wazazi. 

Fedha zipo Na hata hii bajeti itakayosomwa mwezi Juni Kuna fedha zilizotengwa na kila kitu kuhusu mitihani Kiko Sawa. 

@Radio47_Kenya @Alex_Mwakideu @CaptMwashumbe #Elimubora",0,0,1,0,251,https://x.com/M_Chidzuga/status/1927635687559282862
1925113723934458101,Wed May 21 08:57:33 +0000 2025,M_Chidzuga,"@WilliamsRuto @BarakaFmKe Nafkiri mlimskia waziri wa Elimu akisema kwamba watoto watafanya mitihani, na  nikisisitiza wakenya wasiwe na wasiwasi watoto watafanya mitihani kwa wakati ule ule unaofaa kulingana na ratiba ya Wizara ya Elimu.  
@BarakaFmKe https://t.co/WbUVgNU2vz",0,0,1,0,100,https://x.com/M_Chidzuga/status/1925113723934458101
1929943947150819557,Tue Jun 03 16:51:08 +0000 2025,Iringa_Mafinga_,"#𝐍𝐔𝐊𝐔𝐔_𝐘𝐀_𝐋𝐄𝐎
  🔷🅼🅰🅸🆂🅷🅰  Yana mitihani  ila Maisha yenyewe sio mtihani,hivyo hakuna anaye feli au kufaulu maisha,Maisha ni wanja wa mafunzo na elimu haina mwisho,waliopita walijifunza ,tuliopo tunajifunza na wajao watajifunza,kuishi na kujifunza to enjoy vyote.✍ https://t.co/YjFObeeXWz",0,0,0,0,20,https://x.com/Iringa_Mafinga_/status/1929943947150819557
1929775717534802341,Tue Jun 03 05:42:39 +0000 2025,BNturamo,"Drc
Maswali ni mengi kuhusu mutihani wawanafunzi watakao maliza shule  je mahali m23 ina shikiliya wanafanya mitihani?
nakama wanafanya vyeti vyao vitatoka wapi ? Kabila na chisekedi Nani ata sahini vyeti vya Eneo za m23  AFC? 
Muwe makini watoto wasi choke bure pande zote. https://t.co/WiQCxNxs23",0,0,0,0,15,https://x.com/BNturamo/status/1929775717534802341
1982480161363861633,Sun Oct 26 16:11:17 +0000 2025,HESeriousJoker,"@citizentvkenya Namtakia Mike Momanyi Mogesa wa Nyantaro Primary school, Nyamira kila la heri kwa mitihani yake ya KEPSEA,
NI mimi binamu yake Mwalimu Bentiza Mogesa. @RashidAbdalla",1,0,0,0,128,https://x.com/HESeriousJoker/status/1982480161363861633
1982620012142821545,Mon Oct 27 01:27:00 +0000 2025,BenKimbwereza,"@EvahMwalili @Radio47_Kenya #NuruNaEvahMwalili
Shaloom Mama Taifa
Nawatakia wanafunzi wa Kidule primary school na Transformer Blessed junior school Magongo ufanisi katika mitihani yao.
Namshukuru Mungu nimeamka vyema hapa Magongo Mombasani",0,1,0,0,31,https://x.com/BenKimbwereza/status/1982620012142821545
